Date,Year,Julian_Date,time,Site,Cl,NO3,PO4,SO4 ,TN,TP,stage,temperature ,dox,pH,clarity,Turbidity ,Ecoli ,"1,7-Dimethylxanthine",Acetaminophen,Amphetamine ,Caffeine,Carbamazepine,Cimetidine ,Cotinine,Diphenhydramine,MDMA,Methamphetamine,Morphine ,Sulfadimethoxine ,Sulfamethoxazole,Thiabendazole ,d15N-NO3 ,d18O-NO3  ,Ca,HCO3,K ,Mg,Na ,,
22-Jun-16,2016,174,9:03,GFCP,57.3,1.15,5.6,10.2,1.09,25.6,2.19,21.8,8.29,7.53,NA,2.51,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,9:03,GFCPisco,73.2,0.49,5.45,11,1.55,217,2.18,21.9,7,7.03,NA,3.51,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,11:50,GFGB,81.7,1.87,7.65,5.03,1.92,8.8,0.07,21,8,7.35,NA,1.08,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,12:20,GFGL,93.7,1.13,46.6,19.4,1.6,125,0.853,21.4,6.13,7.54,NA,5.41,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,12:15,GFGLisco,49.8,0.95,22.1,10.1,1.61,250,0.853,22.2,7.21,7.48,NA,12.2,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,10:48,GFVN,78.8,1.26,6.23,7.05,1.19,7.14,1,21.7,7.24,7.55,NA,1.52,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,10:02,GRGF,124,1.96,8.4,31.6,2.3,23.1,,18.9,7.32,7.52,NA,2.92,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,11:19,MCDN,6.42,6.44,61.4,14.2,6.44,230,0.22,17.1,8.24,6.9,NA,38.3,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-16,2016,174,14:05,POBR,2.98,0.07,6.55,0.82,0.108,9.81,1.24,18.9,8.02,6.58,NA,0.56,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,14:11,BARN,33.9,1.34,6.59,2.51,1.24,4.8,1.34,19.4,8.55,7.02,NA,0.99,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,10:13,DRKR,70.2,0.61,6.15,8.56,0.728,21,64,21.7,8.16,7.59,NA,3.71,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,9:08,GFCP,74.3,1.24,6.34,8.57,1.25,36.6,2.46,21.8,8.89,7.5,NA,3.21,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,11:45,GFGB,48.9,1.35,5.42,3.23,1.36,18.6,0.16,21.6,8.17,7.2,NA,2.98,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,12:04,GFGL,53.9,0.79,24.7,10.7,0.904,87.7,0.16,21.3,7.14,7.47,NA,2.34,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,10:38,GFVN,46.6,0.85,4.39,4.65,0.973,43.2,1.16,21.6,6.04,7.45,NA,9.8,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,9:22,GRGF,115,2.39,8.34,32.4,2.51,55.4,,19.5,6.93,7.55,NA,2.65,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,11:13,MCDN,5.95,5.94,64.8,13.4,5.94,71.2,0.22,17.2,7.94,6.96,NA,0.8,,,,,,,,,,,,,,,,,,,,,,,,
29-Jun-16,2016,181,13:30,POBR,2.7,0.05,6.6,0.92,0.117,14.7,1.26,19.4,8.41,6.4,NA,0.91,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-16,2016,182,11:11,GFCPisco,57.1,0.47,5.43,8.95,1.33,69.9,2.009,21.7,7.34,6.83,NA,5.11,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-16,2016,182,12:26,GFGLisco,34.3,0.69,16.3,6.94,1.24,132,0.859,20.6,8.04,7.34,NA,20.8,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,13:56,BARN,34.9,1.47,6.84,2.19,1.47,6.91,,21.7,8.14,6.92,NA,0.32,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,10:21,DRKR,240,1.16,15.4,25.8,1.16,16.4,0.54,24.4,6.38,7.77,NA,0.22,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,8:34,GFCP,83.8,0.99,6.85,14.7,0.924,6.06,1.94,24,7.71,7.81,NA,0.54,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,8:34,GFCPisco,63.4,0.47,5.52,9.82,0.856,58.9,1.94,26,5.51,6.93,NA,0.62,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,11:34,GFGB,96.9,2.39,7.81,5.29,2.39,12.6,0.08,23.5,6.64,7.4,NA,0.35,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,12:25,GFGL,114,1.00,53.3,23.4,1.12,118,0.859,24.7,6.48,7.62,NA,2.85,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,12:25,GFGLisco,59.5,0.34,9.85,11.3,0.767,78.1,0.859,25,8.6,7.68,NA,0.9,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,10:40,GFVN,103,1.24,7.93,8.19,1.16,8.79,0.88,25,7.65,7.71,NA,0.61,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,9:16,GRGF,139,2.42,9.02,37.5,2.36,20.3,,20.8,4.12,7.54,NA,0.61,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,11:07,MCDN,6.65,6.57,65.8,14,6.57,69.5,0.22,18.9,8.3,7.16,NA,0.74,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-16,2016,190,13:34,POBR,2.79,0.01,6.35,0.88,0.698,59.3,1.3,21.3,7.75,6.65,NA,4.19,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,13:07,BARN,37,1.53,7.09,2.24,1.46,5.73,1.28,20.5,8.13,7.09,NA,0.79,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,9:48,DRKR,266,1.07,15.8,27.5,0.993,16.8,0.48,23.2,7.62,7.76,NA,1.29,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,9:00,GFCP,116,1.12,5.65,17.3,1.08,6.35,1,23.4,7.18,7.5,NA,1.17,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,9:00,GFCPisco,108,0.63,6.85,15.9,1.28,213,1,24.4,7.39,7.1,NA,3.31,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,11:95,GFGB,117,2.55,8.51,5.48,2.55,5.65,0.08,21.6,8.13,7.42,NA,1.22,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,11:30,GFGL,43.4,1.45,47.9,9.78,1.44,55.3,0.649,23.4,5.4,7.35,NA,4.86,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,11:30,GFGLisco,87.5,0.49,13.7,16,1.84,714,0.649,24.5,6.71,7.83,NA,56.1,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,10:10,GFVN,125,1.34,7.5,8.61,1.3,5.47,0.84,23.4,7.58,7.72,NA,1.07,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,9:27,GRGF,120,2.23,8.13,31.2,2.33,103,,21.4,6.74,7.45,NA,3.84,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,10:40,MCDN,6.2,6.35,62.1,14,6.35,79.1,0.22,17.9,8.49,6.97,NA,1.21,,,,,,,,,,,,,,,,,,,,,,,,
13-Jul-16,2016,195,12:45,POBR,2.9,0.02,7.01,0.75,0.196,11.6,1.24,20.2,8.08,6.64,NA,2.14,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,13:18,BARN,38.1,1.58,7.17,2.05,1.52,4.46,1.22,21.3,8.3,6.92,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,9:30,DRKR,227,0.90,14.7,25.4,0.962,11.9,0.46,23,7.1,7.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,8:40,GFCP,125,1.31,7.3,16.1,,7.42,1.86,23.4,7.2,7.6,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,8:40,GFCPisco,123,0.73,7.19,16.5,,98.9,1.86,24.2,6.95,7.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,10:49,GFGB,88.4,2.00,8.08,4.36,1.95,5.9,0.04,21.9,8.11,7.17,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,11:05,GFGL,91.7,0.77,47.4,17.3,0.67,44.6,0.82,22.4,5.76,7.53,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,9:45,GFVN,110,1.24,8.14,8,1.29,5.37,0.8,23.6,7.13,7.32,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,9:10,GRGF,129,2.55,9,33,,16.7,,20.8,6.61,7.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,10:17,MCDN,6.59,6.42,61.2,14.1,6.42,61,0.22,18.2,7.92,6.72,NA,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-16,2016,202,12:50,POBR,3.24,0.10,7.13,0.66,0.157,8.94,1.22,21,8.33,6.16,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,13:32,BARN,39.3,1.63,5.55,1.99,1.49,3.71,1.2,23,8.27,7.09,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,9:53,DRKR,254,0.94,14.8,26.3,0.922,18.7,0.46,25.1,7.67,7.58,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,8:30,GFCP,120,1.11,8.42,16.2,1.04,9.96,1.82,25.1,7,7.46,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,8:30,GFCPisco,117,0.59,7.71,16.1,1.31,89.2,,27,4.71,7.21,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,11:15,GFGB,112,2.48,6.83,4.42,2.48,4.16,0.02,23.4,8.54,7.36,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,11:35,GFGL,127,0.70,62.6,19.2,0.784,81.7,0.78,25.9,6.15,27.56,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,10:15,GFVN,121,1.09,6.84,9.1,1.03,5.36,0.78,25.4,7.32,7.56,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,9:09,GRGF,127,2.46,8.77,32.4,2.46,27,,21.8,6.53,7.26,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,10:43,MCDN,6.18,6.17,68,14.3,6.17,64.6,0.22,19.1,7.42,6.9,NA,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jul-16,2016,209,13:10,POBR,2.92,0.14,5.54,0.73,0.35,16.8,1.22,22.5,8.09,7.08,NA,,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,14:10,BARN,37.9,1.57,5.73,2.12,1.44,4.62,1.24,21.2,9.06,7.02,NA,0.52,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,10:11,DRKR,162,1.01,11.6,21,0.931,11.8,0.48,23.3,7.84,7.6,NA,0.6,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,8:58,GFCP,69.3,0.95,6.66,15.5,0.99,9.6,2.18,23.5,7.99,7.4,NA,0.7,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,11:45,GFGB,109,2.37,6.92,6.63,2.37,6.24,0.1,22.6,8.57,7.22,NA,1.07,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,12:06,GFGL,60.2,0.91,15.1,12,0.873,37.5,0.86,22.8,7.36,7.35,NA,2.03,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,12:06,GFGLisco,22.5,0.60,20.1,6.59,1.28,258,,22.8,7.13,7.29,NA,13.8,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,10:41,GFVN,80.6,1.00,5.94,9.38,0.948,7.44,1,23.5,7.6,7.5,NA,1.17,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,9:45,GRGF,164,2.53,8.18,40.1,2.53,35.3,,21.4,7.37,7.44,NA,1.97,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,11:13,MCDN,6.26,6.28,50.1,14.3,6.28,50.6,0.22,18.6,7.76,6.95,NA,1.07,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-16,2016,216,13:48,POBR,2.85,0.11,5.68,0.72,0.201,14.1,1.24,20.9,8.37,6.52,NA,1.03,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,11:35,BARN,39.3,1.69,5.85,2.19,1.53,6.76,1.22,22.1,8.21,7.01,NA,0.88,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,8:55,DRKR,273,1.03,14,31.2,0.933,9.88,0.42,23.1,7.27,7.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,8:10,GFCP,117,0.84,4.03,18.4,0.846,2.97,2.04,23,8.2,7.62,NA,0.84,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,10:05,GFGB,109,2.62,7.04,5.32,2.62,8.13,0.04,21.7,8.57,7.31,NA,1,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,10:21,GFGL,86,0.79,16.8,17,0.773,47.5,0.84,23.4,7.12,7.62,NA,3.29,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,9:15,GFVN,117,1.23,5.96,10.3,1.13,3.61,0.88,23.2,8.91,7.72,NA,0.59,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,8:24,GRGF,129,2.30,7.92,37.9,2.30,5.91,,21.3,8.41,17.46,NA,2.23,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,9:39,MCDN,6.32,6.26,60.2,14.3,6.26,60.2,0.22,19.2,7.99,6.9,NA,0.85,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-16,2016,223,11:08,POBR,2.74,0.09,5.63,0.7,0.154,11.8,1.22,21.3,7.71,6.9,NA,1.93,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,12:18,BARN,38.5,1.54,5.88,2.2,1.4,6.06,1.2,23.4,8.32,6.91,NA,0.86,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,9:22,DRKR,118,0.89,8.34,17.9,0.89,10.1,0.46,25,6.46,7.4,NA,1.57,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,8:01,GFCP,61.7,0.93,4.54,12.7,0.93,5.57,2.11,25.2,7.62,7.32,NA,0.92,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,10:40,GFGB,73.2,1.96,6,4.33,1.96,21.9,0.04,23.8,7.87,7.15,NA,1,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,10:55,GFGL,84.1,0.80,25.3,13.6,0.756,48.6,0.837,24.8,5.97,7.38,NA,1.48,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,10:55,GFGLisco,35.1,0.55,5.37,6.6,1.79,349,0.837,25.4,6.8,7.38,NA,20.6,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,9:40,GFVN,62.2,0.66,4.59,7.95,0.681,9.09,0.92,25.2,7.14,7.33,NA,0.94,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,8:27,GRGF,127,2.48,8.24,37.8,2.48,6.2,,22.2,7.57,7.45,NA,1.9,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,10:12,MCDN,6.49,6.14,68.1,14.1,6.14,68.1,0.18,19.5,7.86,6.59,NA,0.45,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,11:48,POBR,3.32,0.11,5.74,0.7,0.349,14.2,1.21,22.6,6.89,6.12,NA,2.9,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-16,2016,230,8:54,RGHTisco,5.92,0.89,114,3.24,1.82,351,0,24.6,6.79,6.22,NA,3.7,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,14:41,BARN,39.9,1.62,6.12,2.09,1.42,4.99,1.2,22.2,8.1,6.95,NA,0.35,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,10:30,DRKR,241,1.16,13.8,29.5,1.16,15.8,0.42,23.9,7.91,7.71,NA,0.24,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,9:31,GFCP,99.1,0.96,5.39,17.9,0.96,4.25,2,23.6,8.63,7.8,NA,0.27,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,11:55,GFGB,107,2.60,7.32,4.83,2.60,4.87,0.02,23.3,8.51,7.35,NA,0.33,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,12:18,GFGL,87.8,0.62,40.4,15.6,0.627,41,0.8,24.5,7.01,7.69,NA,0.72,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,12:18,GFGLisco,49,0.52,7.24,8.9,1.62,266,,25.8,7.07,7.7,NA,6.75,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,10:50,GFVN,114,1.23,6.49,9.92,1.23,4.77,0.83,24.1,6.1,7.79,NA,0.32,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,9:50,GRGF,137,1.87,8.93,37.3,1.87,25.6,,22.2,5.95,7.39,NA,1.2,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,11:25,MCDN,6.33,6.17,65.7,14.4,6.17,65.7,0.19,19.5,7.33,6.6,NA,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,14:00,POBR,2.72,0.14,5.95,0.71,0.21,10.7,1.2,21.1,7.28,6.23,NA,1.44,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-16,2016,239,7:30,RGHTisco,2.98,0.50,43.4,1.3,0.721,144.6,0,22.9,8.84,5.91,NA,2.87,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,11:27,BARN,40.5,1.64,6.27,2.14,1.45,6.32,1.18,20.9,8.55,7.13,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,8:33,DRKR,242,1.35,13,27.9,1.35,9.16,0.38,21.8,7.21,7.63,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,8:02,GFCP,114,1.32,6.5,18.5,1.32,4.31,1.94,22.7,7.89,7.49,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,.02,GFGB,109,2.62,7.31,4.84,2.62,5.78,20.9,8.29,8.29,7.34,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,10:45,GFGL,97.6,0.66,41.6,17.6,0.729,82.5,0.822,22.1,7.16,7.83,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,8:48,GFVN,122,1.43,6.94,9.69,1.43,4.04,0.78,22.5,7.91,7.65,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,8:10,GRGF,134,2.46,11.1,36.3,2.46,24.8,,21.1,7.05,7.52,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,9:16,MCDN,6.82,6.51,61.4,14.4,6.51,60.3,0.2,17.2,8.33,6.79,NA,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-16,2016,244,10:55,POBR,2.96,0.10,5.99,0.72,0.207,13.9,1.17,20.6,7.9,6.73,NA,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-16,2016,245,8:08,RGHT,39.4,1.24,67.5,7.01,1.21,90.4,0.058,21.2,8.2,7.29,NA,2.17,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-16,2016,245,8:08,RGHTisco,6.06,1.74,143,4.86,3.48,702,,22.9,5.75,6.49,NA,11.2,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,13:44,BARN,40.4,1.60,6.37,2.11,1.33,3.96,1.14,22.3,7.5,7,NA,0.69,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,10:07,DRKR,253,1.16,14.1,28.8,1.16,12.8,0.42,23,7.47,7.68,NA,0.82,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,9:28,GFCP,116,1.23,7.33,19.1,1.14,5.37,1.92,22.9,8.4,7.57,NA,0.66,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,11:30,GFGB,109,2.67,7.34,4.89,2.67,9.54,0,22.9,8.31,7.38,NA,0.88,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,10:24,GFVN,124,1.30,7.07,10.4,1.30,3.76,0.88,23.6,7.91,7.7,NA,0.55,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,9:44,GRGF,127,2.42,8.8,33.6,2.42,18,,21.7,5.71,7.41,NA,1.9,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,11:00,MCDN,6.51,6.19,55.8,14.5,6.19,58.3,0.22,21.1,6.21,6.71,NA,0.42,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-16,2016,252,13:23,POBR,2.73,0.10,6.26,0.74,0.283,20.1,1.16,22.6,6.7,0.66,NA,3.71,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,14:50,BARN,40.7,1.54,6.31,2.2,1.34,7.29,1.12,20.1,,7.07,NA,0.41,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,11:20,DRKR,283,1.20,15.2,31,2.64,12.1,0.38,20.7,9.05,7.86,NA,0.31,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,10:03,GFCP,119,1.44,18.3,19.5,1.44,18.5,1.879,21.1,8.5,7.53,NA,0.42,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,13:15,GFGB,109,2.64,7.69,5,2.64,3.36,-0.02,21.3,,7.48,NA,0.5,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,13:36,GFGLisco,100,0.79,71.6,18.9,0.969,134,0,21.2,,8.24,NA,5.87,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,11:46,GFVN,130,1.27,7.62,10.5,1.27,5.15,0.739,21.8,,7.9,NA,0.46,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,11:58,GFVNisco,59.9,1.12,38.1,7.49,1.18,93.7,0.739,21.8,,7.09,NA,3.51,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,10:29,GRGF,159,2.26,8.38,32.3,2.26,17,,20.9,6.82,7.48,NA,2.01,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,12:53,MCDN,6.83,6.28,63.6,14.7,6.28,86.9,0.18,19.3,,6.96,NA,1.79,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,14:30,POBR,3.07,0.12,6.52,0.89,0.164,9.13,1.14,20.5,,6.93,NA,1.43,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep-16,2016,257,10:58,RGHTisco,8.97,0.96,138,6.92,0.964,310,0,18.6,7.9,6.98,NA,2,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,13:46,BARN,40.2,1.49,6.63,2.04,1.59,2.97,1.16,20.3,,7.09,NA,0.23,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,9:50,DRKR,217,0.88,13.7,26.5,1.01,9.63,0.38,20.9,,7.61,NA,0.29,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,8:57,GFCP,119,1.24,7.04,17.6,1.24,11.2,1.92,21.2,,7.39,NA,0.3,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,11:24,GFGB,85,2.08,7.01,5.41,1.99,5.05,0,20.4,,7.34,NA,0.46,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,11:40,GFGL,68.4,0.29,17.1,13.8,2.7,400,0.821,21.3,,7.91,NA,4.44,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,11:40,GFGLisco,30.7,0.63,35.8,8.69,2.82,515,0.821,20.8,,7.36,NA,19.75,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,10:13,GFVN,104,1.13,6.84,9.16,1.13,5.01,0.779,21.1,,7.67,NA,0.52,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,10:13,GFVNisco,118,0.41,7.3,9.8,1.57,19.9,0.779,20.6,,7.61,NA,1.35,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,9:30,GRGF,114,1.71,7.86,29,1.83,25.4,,21,,7.38,NA,1.18,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,10:54,MCDN,6.55,6.03,43.9,14.3,6.03,55.4,0.2,18.1,,6.8,NA,0.36,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep-16,2016,265,13:26,POBR,2.68,0.07,6.45,0.74,0.222,9.63,1.17,20.4,,6.79,NA,1.15,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-16,2016,267,12:30,RGHT,44.9,1.75,8.4,12.3,1.75,34.6,0.075,19.5,,7.26,NA,2.43,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-16,2016,267,12:30,RGHTisco,43.3,1.47,37.7,10.8,3.97,428,0.075,19,,7.27,NA,90.5,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,15:09,BARN,40,1.52,6.65,2.02,1.36,4.43,1.18,16.7,,7.09,NA,0.32,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,11:19,DRKR,163,1.43,18.3,23,1.41,18.3,0.42,17.9,,7.52,NA,0.51,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,9:39,GFCP,127,1.31,7.79,19.6,1.31,6.21,1.02,18.6,,7.52,NA,0.39,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,13:24,GFGB,107,2.67,8.02,5.39,2.67,3.85,0.01,16.6,,7.33,NA,0.36,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,13:57,GFGL,123,0.57,53.5,24.2,0.69,97.8,0.799,17.5,,7.47,NA,2.27,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,13:57,GFGLisco,74.1,0.31,22.8,14.6,1.06,165,0.799,17.7,,7.94,NA,2.04,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep-16,2016,272,12:13,GFVN,112,1.47,7.49,10.2,1.38,6.58,0.77,18.2,,7.67,NA,0.85,,,,,,,,,,,,,,,,,,,,,,,,
